target_word,similar_words_with_scores
salope,"saloperie (0.642), salopette (0.642), salaire (0.438), salière (0.438)"
saloperie,salope (0.642)
salopette,"salope (0.642), salpêtre (0.424)"
salpêtre,"salaire (0.488), salière (0.488), salopette (0.424)"
saluer,"saler (0.667), saladier (0.500)"
salut,saut (0.611)
salutaire,salaire (0.637)
salve,"salive (0.667), sale (0.631), salle (0.610), slave (0.475), salaire (0.449)"
salé,sale (0.650)
sana,"sang (0.650), sans (0.650)"
sanctifier,sanctionner (0.608)
sanction,sanguin (0.430)
sanctionner,"sectionner (0.639), sanctifier (0.608)"
sandwich,sandwiche (0.813)
sandwiche,sandwich (0.813)
sang,"sana (0.650), sans (0.650), sangle (0.625)"
sangle,"sangler (0.787), sanglot (0.647), sang (0.625)"
sangler,"sangle (0.787), sanglier (0.731), sangloter (0.659)"
sanglier,sangler (0.731)
sanglot,"sangloter (0.724), sangle (0.647)"
sangloter,"sanglot (0.724), sangler (0.659)"
sanguin,sanction (0.430)
sanguinaire,sanitaire (0.548)
sanitaire,sanguinaire (0.548)
sans,"sana (0.650), sang (0.650), sens (0.500)"
saoul,saouler (0.669)
saouler,saoul (0.669)
sape,"saper (0.737), sapeur (0.625), sage (0.525), sale (0.525)"
saper,"sape (0.737), sapeur (0.683), saler (0.590), super (0.570)"
sapeur,"saper (0.683), saveur (0.630), sape (0.625)"
sapin,"sain (0.611), salin (0.590), satin (0.590)"
satin,"sain (0.611), salin (0.590), sapin (0.590)"
satisfaire,satisfait (0.727)
satisfaisant,satisfait (0.689)
satisfait,"satisfaire (0.727), satisfaisant (0.689)"
saturer,saurer (0.675)
sauce,"saucer (0.767), saule (0.610), saute (0.610), saucisse (0.526), saumure (0.449)"
saucer,"sauce (0.767), saurer (0.647), sauter (0.647), sauver (0.647), sucer (0.633)"
saucisse,"saucisson (0.707), sauce (0.526)"
saucisson,saucisse (0.707)
sauf,saut (0.650)
saule,"sale (0.611), sauce (0.610), saute (0.610), sable (0.590), salle (0.590)"
saumure,"sauce (0.449), saule (0.449), saute (0.449), sauvage (0.429)"
saumâtre,saute (0.447)
saurer,"saturer (0.675), saucer (0.647), sauter (0.647), sauver (0.647), sabrer (0.630)"
saut,"saute (0.737), sauf (0.650), sauter (0.625), salut (0.611)"
saute,"sauter (0.767), saut (0.737), sauteur (0.669), sauce (0.610), saule (0.610)"
sauter,"saute (0.767), sauteur (0.718), saucer (0.647), saurer (0.647), sauver (0.647)"
sauterelle,sauterelles (0.830)
sauterelles,sauterelle (0.830)
sauteur,"sauter (0.718), sauveur (0.671), saute (0.669), sauveter (0.476)"
sautillant,saillant (0.645)
sautiller,"sailler (0.625), sauter (0.562)"
sautoir,"saucer (0.438), saurer (0.438), sauver (0.438), sauveur (0.429)"
sauvage,"sauvagerie (0.670), sauvetage (0.648), sauce (0.449), saule (0.449), saute (0.449)"
sauvagerie,"sauvage (0.670), sauvegarde (0.470)"
sauvegarde,"sauvegarder (0.830), sauvetage (0.531), sauvagerie (0.470)"
sauvegarder,sauvegarde (0.830)
sauver,"sauveur (0.718), sauveter (0.700), saucer (0.647), saurer (0.647), sauter (0.647)"
sauvetage,"sauvage (0.648), sauvegarde (0.531)"
sauveter,"sauver (0.700), saucer (0.500), saurer (0.500), sauteur (0.476)"
sauveur,"sauver (0.718), saveur (0.675), sauteur (0.671), sautoir (0.429)"
savamment,savant (0.562)
savane,"savant (0.740), savate (0.663)"
savant,"savane (0.740), savamment (0.562)"
savate,savane (0.663)
saveur,"sauveur (0.675), sapeur (0.630), savourer (0.488)"
savoir,"savonner (0.512), savourer (0.512)"
savoir-faire,savoir-vivre (0.633)
savoir-vivre,savoir-faire (0.633)
savon,salon (0.590)
savonner,"savonneux (0.707), savoir (0.512)"
savonnette,sonnette (0.635)
savonneux,"savonner (0.707), sablonneux (0.632)"
savourer,"savoureux (0.707), savoir (0.512), saveur (0.488)"
savoureux,savourer (0.707)
scandale,"scandaleux (0.743), scandinave (0.540)"
scandaleux,scandale (0.743)
scandaliser,scandalisé (0.744)
scandalisé,scandaliser (0.744)
scandinave,scandale (0.540)
sceau,seau (0.591)
sceller,"seller (0.661), scellé (0.647)"
scellé,sceller (0.647)
sceptique,sceptre (0.560)
sceptre,sceptique (0.560)
scie,"scier (0.737), scierie (0.596), science (0.557), soie (0.500), suie (0.500)"
science,"scie (0.557), sciure (0.438)"
scier,"scie (0.737), scierie (0.695)"
scierie,"scier (0.695), soierie (0.623), scie (0.596)"
scintillant,scintillement (0.656)
scintillement,scintillant (0.656)
sciure,science (0.438)
scolaire,solaire (0.681)
scooter,shooter (0.643)
scrupule,scrupuleux (0.743)
scrupuleux,scrupule (0.743)
sculpter,"sculpteur (0.762), sculpté (0.681)"
sculpteur,"sculpter (0.762), sculpture (0.669)"
sculpture,sculpteur (0.669)
sculpté,sculpter (0.681)
seau,sceau (0.591)
second,"seconde (0.787), seconder (0.700)"
secondaire,"seconde (0.610), secrétaire (0.547)"
seconde,"seconder (0.802), second (0.787), secondaire (0.610), secousse (0.512), secte (0.449)"
seconder,"seconde (0.802), second (0.700), sectionner (0.510), secourir (0.491)"
secourir,"secours (0.681), seconder (0.491)"
secours,secourir (0.681)
secousse,seconde (0.512)
secrète,seconde (0.429)
secrétaire,secondaire (0.547)
secte,"secteur (0.669), sente (0.590), seconde (0.449)"
secteur,"secte (0.669), senteur (0.657)"
section,sélection (0.614)
sectionner,"sélectionner (0.665), sanctionner (0.639), seconder (0.510)"
seigle,sigle (0.633)
seigneur,seigneurie (0.743)
seigneurie,seigneur (0.743)
sein,"serin (0.611), serein (0.608), sain (0.500), soin (0.500), sien (0.375)"
seize,seizième (0.526)
seizième,seize (0.526)
selle,"seller (0.767), semelle (0.640), salle (0.570)"
seller,"selle (0.767), sceller (0.661)"
selon,salon (0.570)
semaine,"semelle (0.429), semence (0.429)"
semblable,semelle (0.494)
semelle,"selle (0.640), semblable (0.494), semaine (0.429)"
semence,semaine (0.429)
sens,"sensé (0.737), siens (0.591), sans (0.500)"
sensibilité,sensualité (0.589)
sensualité,"sexualité (0.632), sensibilité (0.589)"
sensé,sens (0.737)
sentant,sentiment (0.541)
sente,"senti (0.705), senteur (0.669), sentence (0.627), secte (0.590)"
sentence,sente (0.627)
senteur,"sente (0.669), secteur (0.657)"
senti,"sentir (0.767), sente (0.705), sentier (0.669)"
sentier,"sentir (0.718), senti (0.669)"
sentiment,"sentimental (0.748), sentant (0.541)"
sentimental,sentiment (0.748)
sentir,"senti (0.767), sentier (0.718), sertir (0.630)"
seoir,soir (0.591)
serbe,"serge (0.610), serpe (0.610), serre (0.610), serrure (0.449), service (0.449)"
serein,"serin (0.667), sein (0.608), serpentin (0.494)"
serge,"sergent (0.669), serbe (0.610), serpe (0.610), serre (0.610), serrure (0.449)"
sergent,"serment (0.671), serpent (0.671), serge (0.669), serrement (0.538)"
serin,"seriner (0.695), serein (0.667), sein (0.611), surin (0.570)"
seriner,"serin (0.695), sermonner (0.517), serpenter (0.456), sertir (0.449), servir (0.449)"
seringue,serge (0.447)
serment,"sergent (0.671), serpent (0.671), serrement (0.637)"
sermonner,"seriner (0.517), serpenter (0.441)"
serpe,"serpent (0.669), serbe (0.610), serge (0.610), serre (0.610), serrure (0.449)"
serpent,"serpenter (0.744), serpentin (0.724), sergent (0.671), serment (0.671), serpe (0.669)"
serpenter,"serpent (0.744), serpentin (0.707), seriner (0.456), sermonner (0.441)"
serpentin,"serpent (0.724), serpenter (0.707), serein (0.494)"
serra,"serre (0.705), serré (0.705), sierra (0.633), serrer (0.625)"
serre,"serrer (0.800), serra (0.705), serré (0.705), serrure (0.669), serbe (0.610)"
serrement,"serment (0.637), sergent (0.538), serpent (0.538)"
serrer,"serre (0.800), sevrer (0.650), serrure (0.640), serra (0.625), serré (0.625)"
serrure,"serrurier (0.675), serre (0.669), serrer (0.640), serbe (0.449), serge (0.449)"
serrurier,"serrure (0.675), serrer (0.541)"
serré,"serra (0.705), serre (0.705), serrer (0.625)"
sertir,"servir (0.647), sentir (0.630), sortir (0.613), seriner (0.449), serveur (0.438)"
serveur,"serviteur (0.648), seriner (0.438), sertir (0.438)"
servi,"servir (0.767), service (0.669), servile (0.669)"
serviable,"servile (0.659), service (0.560), serviette (0.539), servitude (0.539)"
service,"servile (0.700), servi (0.669), servir (0.647), serviable (0.560), serviette (0.560)"
serviette,"service (0.560), servile (0.560), serviable (0.539), servitude (0.539)"
servile,"service (0.700), servi (0.669), serviable (0.659), servir (0.647), serviette (0.560)"
servir,"servi (0.767), service (0.647), servile (0.647), sertir (0.647), serviteur (0.574)"
serviteur,"serveur (0.648), servir (0.574), seriner (0.437)"
servitude,"service (0.560), servile (0.560), serviable (0.539), serviette (0.539)"
seuil,seul (0.631)
seul,seuil (0.631)
sevrer,serrer (0.650)
sexualité,sensualité (0.632)
shoot,"shooter (0.669), short (0.610)"
shooter,"shoot (0.669), scooter (0.643)"
short,"shoot (0.610), sort (0.591), sport (0.570)"
show,slow (0.500)
sien,"siens (0.737), sienne (0.625), sein (0.375)"
sienne,"siennes (0.787), sien (0.625)"
siennes,sienne (0.787)
siens,"sien (0.737), sens (0.591)"
sierra,serra (0.633)
sieur,"soeur (0.570), sueur (0.570)"
sifflant,"sifflante (0.813), sifflement (0.588)"
sifflante,sifflant (0.813)
sifflement,"sifflet (0.610), sifflant (0.588)"
siffler,"sifflet (0.764), siffloter (0.659)"
sifflet,"siffler (0.764), sifflement (0.610)"
siffloter,siffler (0.659)
sigle,"seigle (0.633), signe (0.610)"
signal,signaler (0.700)
signaler,"signal (0.700), signifier (0.538), signor (0.512)"
signe,"signer (0.767), signé (0.705), sigle (0.610), singe (0.495)"
signer,"signe (0.767), signor (0.663), saigner (0.661), soigner (0.661), signifier (0.562)"
significatif,signification (0.780)
signification,significatif (0.780)
signifier,"signer (0.562), signaler (0.538)"
signor,"signer (0.663), signaler (0.512)"
signé,"signe (0.705), soigné (0.633)"
silence,sillage (0.429)
silex,solex (0.570)
sillage,silence (0.429)
sillon,silo (0.592)
silo,"sillon (0.592), solo (0.500)"
simple,simplet (0.787)
simplement,simplet (0.610)
simplet,"simple (0.787), simplement (0.610)"
simuler,stimuler (0.681)
sincère,"sinistre (0.488), singe (0.449), singerie (0.430)"
singe,"singer (0.767), singerie (0.606), siège (0.590), songe (0.570), signe (0.495)"
singer,"singe (0.767), singerie (0.700), sinuer (0.647), siéger (0.630), songer (0.613)"
singerie,"singer (0.700), songerie (0.664), singe (0.606), sincère (0.430)"
singulier,"singer (0.562), sinuer (0.494)"
sinistre,sincère (0.488)
sinuer,"sinueux (0.647), singer (0.647), situer (0.630), singulier (0.494)"
sinueux,sinuer (0.647)
site,suite (0.591)
situer,sinuer (0.630)
siège,singe (0.590)
siéger,singer (0.630)
slave,"suave (0.570), salve (0.475)"
slow,show (0.500)
sobre,"sombre (0.650), sabre (0.570)"
socialisme,socialiste (0.763)
socialiste,"socialisme (0.763), spécialiste (0.639)"
socle,sole (0.611)
soeur,"sieur (0.570), sueur (0.570)"
soie,"soif (0.650), soin (0.650), soir (0.650), soit (0.650), soierie (0.596)"
soierie,"scierie (0.623), soie (0.596)"
soif,"soie (0.650), soin (0.650), soir (0.650), soit (0.650), suif (0.500)"
soigner,"soigneux (0.681), signer (0.661), soigné (0.647), saigner (0.643), souligner (0.625)"
soigneux,soigner (0.681)
soigné,"soigner (0.647), signé (0.633)"
soin,"soie (0.650), soif (0.650), soir (0.650), soit (0.650), sain (0.500)"
soir,"soie (0.650), soif (0.650), soin (0.650), soit (0.650), soirée (0.625)"
soirée,soir (0.625)
soit,"soie (0.650), soif (0.650), soin (0.650), soir (0.650), sort (0.525)"
soixantaine,soixante (0.639)
soixante,soixantaine (0.639)
solaire,"scolaire (0.681), salaire (0.643), solidaire (0.637), solitaire (0.637), sole (0.462)"
solde,"solder (0.767), solide (0.667), sole (0.631), solitude (0.514), solaire (0.449)"
solder,"solde (0.767), sonder (0.630), souder (0.630)"
sole,"solex (0.737), solo (0.650), solde (0.631), soleil (0.625), socle (0.611)"
soleil,"sole (0.625), solennel (0.512)"
solennel,soleil (0.512)
solennité,solidité (0.527)
solex,"sole (0.737), silex (0.570)"
solidaire,"solitaire (0.714), solaire (0.637), solide (0.574)"
solidarité,solidité (0.675)
solide,"solde (0.667), solidaire (0.574)"
solidité,"solidarité (0.675), solennité (0.527)"
solitaire,"solidaire (0.714), solaire (0.637), solitude (0.549)"
solitude,"sollicitude (0.638), solitaire (0.549), solde (0.514)"
sollicitude,solitude (0.638)
solo,"sole (0.650), sono (0.525), silo (0.500)"
sombre,"sombrer (0.787), sobre (0.650), sommaire (0.500)"
sombrement,sommairement (0.610)
sombrer,"sombre (0.787), somnoler (0.488)"
sommaire,"somme (0.526), sombre (0.500)"
sommairement,sombrement (0.610)
somme,"sommer (0.767), sommet (0.767), sommeil (0.669), sommaire (0.526)"
sommeil,"somme (0.669), sommer (0.647), sommet (0.647)"
sommeiller,sommier (0.540)
sommer,"somme (0.767), sommet (0.740), sommier (0.704), sommeil (0.647), somnoler (0.500)"
sommet,"somme (0.767), sommer (0.740), sommeil (0.647)"
sommier,"sommer (0.704), sommeiller (0.540), somnoler (0.488)"
somnambule,somnambulique (0.682)
somnambulique,somnambule (0.682)
somnolence,somnolent (0.727)
somnolent,"somnolence (0.727), somnoler (0.707)"
somnoler,"somnolent (0.707), sommer (0.500), sombrer (0.488), sommier (0.488)"
sonate,sonnette (0.500)
sondage,sonore (0.438)
sonder,"songer (0.647), sonner (0.647), solder (0.630), souder (0.630)"
songe,"songer (0.767), songeur (0.669), songerie (0.606), singe (0.570)"
songer,"songe (0.767), songeur (0.718), songerie (0.700), sonder (0.647), sonner (0.647)"
songerie,"songer (0.700), sonnerie (0.689), singerie (0.664), songe (0.606), sonore (0.438)"
songeur,"songer (0.718), songe (0.669)"
sonner,"sonnet (0.740), sonnerie (0.700), sonder (0.647), songer (0.647)"
sonnerie,"sonner (0.700), songerie (0.689), sonore (0.438)"
sonnet,"sonner (0.740), sonnette (0.700)"
sonnette,"sonnet (0.700), sornette (0.677), savonnette (0.635), sonate (0.500), songerie (0.423)"
sono,"sonore (0.625), solo (0.525)"
sonore,"sono (0.625), sondage (0.438), songerie (0.438), sonnerie (0.438)"
sorcier,soucier (0.657)
sordide,sorte (0.449)
sornette,"sonnette (0.677), sorte (0.514), sortie (0.438)"
sort,"sorte (0.737), sortie (0.625), sortir (0.625), short (0.591), sport (0.591)"
sorte,"sort (0.737), sortie (0.683), soute (0.590), syrte (0.570), sornette (0.514)"
sortie,"sortir (0.740), sorte (0.683), sort (0.625), sortilège (0.574), sornette (0.438)"
sortilège,sortie (0.574)
sortir,"sortie (0.740), sort (0.625), sertir (0.613)"
soubassement,"soulagement (0.563), soudainement (0.555)"
soubrette,"soumettre (0.532), soupente (0.476)"
souche,"soucoupe (0.526), souffle (0.438), souille (0.438), sourdre (0.438), sourire (0.438)"
souci,soucier (0.669)
soucier,"soucieux (0.681), soulier (0.671), soupier (0.671), souci (0.669), sorcier (0.657)"
soucieux,"soucier (0.681), sourcilleux (0.549)"
soucoupe,"soupe (0.615), souche (0.526)"
soudain,"sous-main (0.538), souverain (0.538), soupçon (0.429), soutien (0.429)"
soudainement,"souverainement (0.639), soulagement (0.563), soubassement (0.555)"
soudard,souillard (0.538)
souder,"souper (0.647), solder (0.630), sonder (0.630), souffler (0.500), souiller (0.500)"
soudé,"soufflé (0.449), soulevé (0.449)"
souffle,"souffler (0.802), soufflet (0.802), soufflé (0.764), soupe (0.449), soute (0.449)"
souffler,"souffle (0.802), soufflet (0.782), souffleter (0.743), soufflé (0.681), soulever (0.521)"
soufflet,"souffle (0.802), souffler (0.782), souffleter (0.743), soufflé (0.681), souffrant (0.549)"
souffleter,"souffler (0.743), soufflet (0.743), soulever (0.510)"
soufflé,"souffle (0.764), souffler (0.681), soufflet (0.681), soudé (0.449), soulevé (0.429)"
souffrance,souffrant (0.727)
souffrant,"souffrance (0.727), soufflet (0.549), souriant (0.527)"
souffrir,"soupir (0.500), soutenir (0.479), souvenir (0.479), soupirer (0.466), soutirer (0.466)"
soufre,"soupière (0.500), souille (0.438), soutane (0.438)"
souhait,"souhaiter (0.724), souriant (0.430), souvent (0.429)"
souhaiter,"souhait (0.724), soucier (0.484), soulier (0.484), soupier (0.484), soulager (0.476)"
souillard,soudard (0.538)
souille,"souiller (0.802), souillure (0.670), soupe (0.449), soute (0.449), souche (0.438)"
souiller,"souille (0.802), sourciller (0.655), soulever (0.521), sourcilier (0.510), souder (0.500)"
souillure,souille (0.670)
souk,sous (0.650)
soulagement,"sourdement (0.580), soubassement (0.563), soudainement (0.563)"
soulager,"souder (0.500), souper (0.500), soucier (0.488), soupier (0.488), souffler (0.479)"
soulever,"soulevé (0.681), souligner (0.538), souffler (0.521), souiller (0.521), souffleter (0.510)"
soulevé,"soulever (0.681), soudé (0.449), soufflé (0.429)"
