target_word,similar_words,similarity_count
torche,"torcher, torchis, torchon, touche, tortore",5
torcher,"torche, toucher, torsader, torturer, torpeur",5
torchis,"torche, tors",2
torchon,torche,1
tordre,"tondre, tornade, torride, torsade",4
tordu,tondu,1
torero,torpédo,1
tornade,"torsade, torse, tortore, torve, torche",5
torpeur,"torpilleur, torcher",2
torpille,"torpilleur, torride",2
torpilleur,"torpille, torpeur",2
torpédo,torero,1
torrent,tort,1
torride,"torse, tortore, torve, torche, tordre",5
tors,"torse, tort, tous, torchis",4
torsade,"torsader, tornade, tortore, torve, torche",5
torsader,"torsade, torcher, torturer",3
torse,"tors, torve, tortore, tornade, torride",5
tort,"tors, tortue, toit, tout, torrent",5
tortillard,tortiller,1
tortiller,"tortillard, titiller, torturer",3
tortore,"torture, torturer, torse, torve, torche",5
tortue,"torture, tortueux, torturé, tort, tornade",5
tortueux,tortue,1
torture,"torturer, torturé, tortore, tortue, toiture",5
torturer,"torture, torturé, tortore, tortiller, torcher",5
torturé,"torture, torturer, tortue",3
torve,"torse, tortore, tornade, torride, torsade",5
totalité,tonalité,1
touchant,tourment,1
touche,"toucher, touché, torche, tournée",4
toucher,"touche, torcher, touché, touiller, tour",5
touché,"touche, toucher",2
touffe,"touffu, truffe, tournée",3
touffu,touffe,1
touiller,"trouille, toucher, tourner, tousser",4
toupet,tourment,1
toupie,"tournée, tourisme, touriste",3
tour,"tous, tout, toux, tourbe, tourné",5
tourbe,"tour, tournure, tourelle, tourisme, touriste",5
tourelle,"tournure, tourbe, tournée, tourisme, touriste",5
tourisme,"touriste, tourbe, tournure, tournée, tourelle",5
touriste,"tourisme, touristique, tourmente, toute, tourbe",5
touristique,touriste,1
tourment,"tourmente, tourmenté, tourmenter, touchant, toupet",5
tourmente,"tourmenter, tourment, tourmenté, touriste, tournée",5
tourmenter,"tourmente, tourment, tourmenté, tourner",4
tourmenté,"tourment, tourmente, tourmenter, tourné",4
tournage,"tournant, tourbe, tourelle, tourisme, touriste",5
tournant,"tournoyant, tournage",2
tourner,"tournoyer, tourné, tour, tourmenter, touiller",5
tournevis,tournis,1
tournis,"tournevis, tourné, tous, toutes",4
tournoi,tourné,1
tournoyant,tournant,1
tournoyer,"tourner, toussoter",2
tournure,"tourelle, tourbe, tourisme, touriste",4
tourné,"tournée, tourner, tournis, tournoi, tour",5
tournée,"tourné, tourelle, tourisme, touriste, tourmente",5
tous,"tour, tout, toux, tors, tournis",5
tousser,"trousser, toussoter, touiller, tour",4
toussoter,"tousser, tournoyer",2
tout,"toute, toutou, tour, tous, toux",5
toute,"toutes, tout, toutou, touriste, tournée",5
toutefois,toutes,1
toutes,"toute, tout, toutou, toutefois, tournis",5
toutou,"tout, toute, toutes",3
toux,"tour, tous, tout, taux",4
trac,"trace, tract, tracé, tram, tracas",5
tracas,"trac, travers",2
tracasser,"tracer, traverser",2
trace,"tracer, trac, tract, tracé, trame",5
tracer,"trace, tramer, trac, tracasser, transir",5
tract,"trac, trace, tracé, trait, tact",5
tractation,"traction, traduction, tradition, transition",4
tracteur,"traiteur, traducteur, tramer, traquer, traîner",5
traction,"tractation, traduction, transition, trahison, train",5
tracé,"trac, trace, tract",3
tradition,"traduction, transition, tractation, trahison",4
traducteur,"tracteur, traiteur",2
traduction,"traction, tradition, tractation, transition",4
traduire,"traître, traite",2
trafiquer,"traquer, traiter, traiteur",3
tragique,"tragédie, traire, traite",3
tragiquement,traitement,1
tragédie,"tragique, travée",2
trahi,trahir,1
trahir,"trahi, traiter, traquer, traîner, trancher",5
trahison,"traction, tradition, train",3
train,"trait, tarin, traction, trahison",4
traire,"traite, taire, tranche, trapèze, traînée",5
trait,"traite, traité, train, traiter, tract",5
traite,"traiter, trait, traité, traiteur, traire",5
traitement,tragiquement,1
traiter,"traite, traiteur, trait, traité, trancher",5
traiteur,"traiter, traite, tracteur, traducteur, tracer",5
traité,"trait, traite, traiter, tranché",4
trajet,transit,1
tram,"trame, trac, tramer",3
trame,"tramer, tram, trace, traître, tranche",5
tramer,"trame, tracer, trimer, tram, trancher",5
tranchant,traînant,1
tranche,"trancher, tranché, tranchée, tronche, trame",5
trancher,"tranche, tranché, tranchée, transir, tramer",5
tranché,"tranchée, tranche, trancher, traité",4
tranchée,"tranché, tranche, trancher, transe, travée",5
transe,"transi, transir, transit, tranchée, traverse",5
transfert,transit,1
transfigurer,"transférer, transpirer",2
transformation,transpiration,1
transformer,"transpercer, transpirer, transposer",3
transfusion,"transition, transmission",2
transférer,"transfigurer, transpercer, transposer, transporter",4
transi,"transir, transit, transe, travesti",4
transir,"transi, transit, transe, transistor, transpirer",5
transistor,transir,1
transit,"transi, transir, transe, transfert, transport",5
transition,"tradition, transfusion, transpiration, transmission, traction",5
transmission,"transition, transfusion",2
transparence,transparent,1
transparent,"transparence, transport",2
transpercer,"transposer, transférer, transformer",3
transpiration,"transition, transformation",2
transpirer,"transir, transfigurer, transformer",3
transport,"transporté, transporter, transparent, transit",4
transporter,"transport, transporté, transposer, transférer",4
transporté,"transport, transporter",2
transposer,"transporter, transpercer, transférer, transformer",4
trappe,"trappeur, traître, tranche, traînée",4
trappeur,"trappe, tracer, tramer, traiter, traquer",5
trapèze,"trace, trame, traire, traite, transe",5
traquenard,traînard,1
traquer,"troquer, truquer, trafiquer, trancher, trahir",5
travail,travaillé,1
travailler,"travailleur, travaillé",2
travailleur,travailler,1
travaillé,"travailler, travail",2
travers,"traverse, traversé, traverser, traversin, traversée",5
traverse,"traverser, travers, traversé, traversée, traversin",5
traverser,"traverse, travers, traversé, traversin, traversée",5
traversin,"travers, traverse, traverser, traversé, traversée",5
traversé,"traversée, travers, traverse, traverser, traversin",5
traversée,"traversé, traverse, travers, traverser, traversin",5
travesti,"travestir, transi",2
travestir,"travesti, traverser, transir",3
travée,"traversée, traverse, tranchée, traître, tranche",5
traînant,"traînard, tranchant, transit",3
traînard,"traînant, traquenard",2
traîne,"traîner, traînée, traîneau, tranche, trapèze",5
traîneau,"traîne, traîner",2
traîner,"traîne, traîneau, trancher, trahir, tracteur",5
traînée,"traîne, tranchée, trace, trame, traire",5
traître,"traduire, trace, trame, transe, trappe",5
traîtrise,traverse,1
treille,"treillis, trille, trempe, trente, tresse",5
treillis,treille,1
treize,"treizième, tremble",2
treizième,treize,1
tremblant,"tremblotant, tremblement",2
tremble,"trembler, tremblé, treize, trente, tresse",5
tremblement,"tremblant, tremblotant",2
trembler,"tremble, trembloter, tremblé, tresser",4
tremblotant,"tremblant, tremblement",2
trembloter,trembler,1
tremblé,"tremble, trembler",2
trempe,"tremper, trempé, tempe, trompe, treille",5
tremper,"trempe, tromper, trempé",3
trempé,"trempe, tremper",2
trentaine,trente,1
trente,"tente, trentaine, treille, tremble",4
trente-deux,trente-six,1
trente-huit,trente-sept,1
trente-sept,trente-huit,1
trente-six,trente-deux,1
tressauter,tresser,1
tresse,"tresser, treille, tremble",3
tresser,"tresse, tressauter, trembler",3
triangle,"tringle, tringler, trille, triple",4
tribu,"tribun, tribut, tribune",3
tribun,"tribune, tribu, tribut, tribunal",4
tribunal,"tribun, tribune, trivial",3
tribune,"tribun, tribunal, tribu, tribut, tripe",5
tribut,"tribu, tribun, tribune",3
tricher,"triompher, tringler, trinquer, tripoter, triturer",5
tricot,tricoter,1
tricoter,"tricot, tripoter, trier, trimer, tripler",5
trier,"trimer, tricoter, tringler, trinquer, tripoter",5
trille,"treille, triple, taille, triangle, tribune",5
trimbaler,"trimballer, trimer, timbale, tripler, tringler",5
trimballer,trimbaler,1
trimer,"trier, tramer, trimbaler, tricoter, tringler",5
trimestre,triste,1
tringle,"tringler, triangle, tripe, trique, triste",5
tringler,"tringle, triangle, trimbaler, trier, trimer",5
trinquer,"trier, trimer, tricher, tripler, tricoter",5
triomphal,"triomphant, triomphe, triompher",3
triomphant,triomphal,1
triomphe,"triompher, triomphal, tripe, triple",4
triompher,"triomphe, triomphal, tricher, trimer, tripler",5
tripe,"triple, tribune, tringle, triomphe",4
triple,"tripler, tripe, trille, triangle, tribune",5
tripler,"triple, trimbaler, tricoter, trinquer, triturer",5
triporteur,tricoter,1
tripoter,"tricoter, trier, trimer, tricher, tringler",5
trique,tringle,1
triste,"tristesse, trimestre, tribune, tringle",4
tristesse,triste,1
triturer,"trier, trimer, tricher, tripler, tricoter",5
trivial,tribunal,1
troc,"trop, trot, trou, tronc, trac",5
trogne,"trognon, tronche, trophée, trouble, trousse",5
trognon,"trogne, troufion",2
trombe,"trompe, tombe, tronche, trophée, trousse",5
trompe,"tromper, trompeur, trombe, troupe, tromperie",5
tromper,"trompe, trompeur, tromperie, tremper, troubler",5
tromperie,"tromper, trompe",2
trompette,trompe,1
trompeur,"tromper, trompe, trouer, troquer, trotter",5
tronc,"tronche, troc",2
tronche,"tronc, tranche, trogne, trombe, trompe",5
tronçon,troufion,1
trop,"troc, trot, trou",3
trophée,"tropique, trogne, trombe, trompe, troupe",5
tropique,"trophée, trouille",2
troquer,"troquet, trouer, toquer, traquer, truquer",5
troquet,"troquer, trot",2
trot,"troc, trop, trou, tarot, troquet",5
trotter,"trottiner, troubler, trousser, trompeur",4
trottiner,"trotter, trottoir",2
trottoir,trottiner,1
trou,"troué, troc, trop, trot, trouer",5
trouble,"troubler, troublé, trogne, trompe, tronche",5
troubler,"trouble, troublé, tromper, troquer, trotter",5
troublé,"trouble, troubler",2
trouer,"trouver, troquer, trou, trompeur",4
troufion,"tronçon, trognon",2
trouille,"trouvaille, touiller, troupe, trouée, trousse",5
troupe,"troupeau, trouée, trompe, trou, trouille",5
troupeau,troupe,1
trousse,"trousser, trousseau, trouille, trogne, trombe",5
trousseau,"trousse, trousser",2
trousser,"trousse, trousseau, tousser, trémousser, tromper",5
trouvaille,trouille,1
trouver,"trouer, trouvé, trompeur",3
trouvé,"troué, trouver, trou",3
troué,"trouée, trou, trouvé",3
trouée,"troué, troupe, trou, trouille, tronche",5
truc,"trac, troc, turc",3
truelle,"truie, truffe, truite",3
truffe,"truffer, touffe, truelle",3
truffer,truffe,1
truie,"truite, truelle",2
truite,"truie, traite, truelle",3
truquer,"traquer, troquer, truqué",3
truqué,truquer,1
trémousser,trousser,1
trésor,trésorier,1
trésorier,trésor,1
trône,trôner,1
trôner,trône,1
tube,tune,1
tuer,"tueur, tuerie",2
tuerie,tuer,1
tueur,"tumeur, tuteur, tuer",3
tuile,"tulle, toile",2
tulle,"tuile, telle",2
tumeur,"tueur, tuteur",2
tune,"turne, tunnel, thune, tube, tunique",5
tunique,"tonique, tune",2
tunnel,tune,1
turban,turbin,1
turbin,turban,1
turbulence,turbulent,1
turbulent,turbulence,1
turc,"turf, truc",2
turf,turc,1
turne,"tune, terne",2
tutelle,telle,1
tuteur,"tueur, tumeur, tutoyer",3
tutoyer,tuteur,1
tutu,têtu,1
type,typique,1
typique,type,1
tyrannie,tyrannique,1
tyrannique,tyrannie,1
tâche,"tâcher, tache",2
tâcher,"tâche, tacher",2
tâter,"téter, tâtonner",2
tâtonner,"tonner, tâter",2
téléphone,"téléphoner, téléphonique",2
téléphoner,téléphone,1
téléphonique,téléphone,1
ténu,tenu,1
téter,tâter,1
têtard,tard,1
tête,têtu,1
têtu,"tête, tutu",2
ulcère,ulcéré,1
ulcéré,ulcère,1
univers,universel,1
universel,univers,1
urgence,urgent,1
urgent,urgence,1
urine,"uriner, urne, usine",3
uriner,urine,1
urne,urine,1
usage,usagé,1
usagé,usage,1
usine,urine,1
usurpateur,usurper,1
usurper,usurpateur,1
utilisable,utilitaire,1
utilitaire,utilisable,1
vacance,"vacancier, vacant, vache",3
vacancier,"vacance, vacciner",2
vacant,"vacance, vacillant",2
vacarme,"vache, vacherie",2
vaccin,vacciner,1
vacciner,"vaccin, vaciller, vacancier",3
vache,"vacherie, vacance, vacarme",3
vacherie,"vache, vacarme",2
vacillant,"vaillant, vacant",2
vaciller,vacciner,1
vagabond,vagabonder,1
vagabonder,vagabond,1
vagin,"vagir, vain",2
vagir,vagin,1
vague,"vaguer, vogue",2
vaguer,"vague, vaquer, voguer",3
vaillamment,vaillant,1
vaillance,vaillant,1
vaillant,"vacillant, vaillance, vaillamment",3
vain,"vaincu, vagin",2
vaincre,vaincu,1
vaincu,"vaincre, vain",2
valable,"valse, valide, valise, vallée, valoche",5
valet,volet,1
valeur,"vapeur, voleur",2
valide,"validé, valise, valable, valoche",4
validé,valide,1
valise,"valse, valide, valable, valoche",4
vallée,"valable, valoche",2
valoche,"valse, valide, valise, vallée, valable",5
valse,"valser, valise, vase, valable, valoche",5
valser,valse,1
vanille,vanne,1
vanne,"vanner, vanille",2
vanner,"vanne, vanter",2
vanter,vanner,1
vape,"vapeur, vase",2
vapeur,"valeur, vape",2
vaquer,vaguer,1
varenne,"varice, variante",2
vareuse,varice,1
variable,varice,1
variante,"varice, varenne",2
varice,"variable, variante, varenne, vareuse",4
varié,variété,1
variété,varié,1
vase,"vaste, vaseux, valse, vape",4
vaseux,vase,1
vaste,"vase, veste",2
veau,"velu, venu",2
veille,"veiller, veillée, veilleur, veilleuse, ville",5
veiller,"veille, veilleur, vriller",3
veilleur,"veiller, veilleuse, veille",3
veilleuse,"veilleur, veille, veillée",3
veillée,"veille, veilleuse, veine",3
veine,veillée,1
velléité,velouté,1
velouté,velléité,1
velu,"veau, venu",2
vendange,"vengeance, vendre",2
vendeur,"veneur, vengeur, venir",3
vendre,"vendredi, ventre, vendange, venelle",4
vendredi,vendre,1
vendu,venu,1
venelle,"vente, venue, vendre, ventre",4
veneur,"vendeur, vengeur",2
vengeance,vendange,1
venger,"vengeur, verger",2
vengeur,"venger, veneur, vendeur, venir",4
venin,venir,1
venir,"venin, vernir, vendeur, vengeur",4
vent,"vente, venu, ventre, ventru, vert",5
vente,"vent, ventre, venue, veste, ventouse",5
ventouse,"vente, ventre, venue",3
ventre,"ventru, vente, vendre, vent, ventouse",5
ventru,"ventre, vent",2
venu,"venue, vent, vendu, veau, velu",5
venue,"venu, vente, venelle, ventouse",4
verbal,"vertical, vertébral, vermeil",3
verbe,"verve, verge, verre, verdure, vermine",5
verdict,"verdir, vert, verset, versant",4
verdir,"verdict, vernir",2
verdoyant,versant,1
verdure,"verrière, vertèbre, verve, verbe, verge",5
verdâtre,"verre, verrière, vertèbre",3
verge,"verger, vierge, verve, verbe, verre",5
verger,"verge, venger, verser",3
verglas,"vers, vernis",2
vergogne,"verge, vermine, verveine, vertige",4
vermeil,verbal,1
vermillon,version,1
vermine,"vergogne, verve, verbe, verge, verre",5
vermoulu,verrou,1
verni,"vernir, vernis",2
vernir,"verni, vernis, venir, verdir",4
vernis,"verni, vernir, vernissé, verglas",4
vernissé,"vernis, versé",2
verre,"verrue, verve, verbe, verge, verrière",5
verrière,"verre, verrue, verdure, verdâtre, vertèbre",5
verrou,vermoulu,1
verrue,"verre, verrière, vermine, vertige",4
vers,"verso, versé, verser, vert, verset",5
versant,"verdoyant, vert, verdict",3
verser,"verset, vers, verso, versé, verger",5
verset,"verser, vers, verdict",3
version,vermillon,1
verso,"vers, versé, verser",3
versé,"vers, verso, verser, vernissé",4
vert,"vertu, vers, vent, verdict, versant",5
vertical,"verticale, vertébral, verbal",3
verticale,"vertical, vertige",2
vertige,"vestige, verticale, vertèbre, verve, verbe",5
vertu,vert,1
vertèbre,"verre, vertige, verdure, verdâtre, verrière",5
vertébral,"vertical, verbal",2
verve,"verbe, verge, verre, verveine, verdure",5
verveine,"verve, vergogne, vertige",3
veste,"vente, vaste",2
vestiaire,"vestige, vestibule",2
vestibule,"vestige, vestiaire",2
vestige,"vertige, vestiaire, vestibule",3
veule,"veulerie, veuvage",2
veulerie,veule,1
veuvage,veule,1
vibrer,"virer, vitrer",2
vicaire,"vice, vicomte",2
vice,"vide, vite, vive, vicaire, vicomte",5
vicieux,"vieux, victorieux",2
vicomte,"vice, victoire, vicaire, victime",4
victime,"vice, vicomte",2
victoire,vicomte,1
victorieux,vicieux,1
vide,"vider, vidé, vice, vite, vive",5
vider,"vide, virer, viser",3
vidé,"vide, visé",2
vieil,"vieilli, viril",2
vieillerie,vieillesse,1
vieillesse,vieillerie,1
vieilli,"vieillir, vieillot, vieil",3
vieillir,"vieilli, vieillot",2
vieillissant,vieillissement,1
vieillissement,vieillissant,1
vieillot,"vieilli, vieillir",2
vierge,verge,1
vieux,"vineux, vicieux",2
vigie,vigne,1
vigilance,vigilant,1
vigilant,vigilance,1
vigne,"vigie, vignette, vignoble",3
vignette,"vigne, vignoble",2
vignoble,"vigne, vignette",2
villa,"ville, village",2
village,villa,1
ville,"villa, veille, vrille",3
