target_word,similar_words,similarity_count
vagir,"vagin, vaguer, voyager, voyageur, voguer",5
vague,"vaguer, vogue",2
vaguement,"vachement, vainement",2
vaguer,"vague, vaquer, voguer, vagir, vigueur",5
vaillamment,vaillant,1
vaillance,"vaillant, vigilance, vacillant",3
vaillant,"vacillant, vaillance, vaillamment, vigilant, variante",5
vain,"vaincu, vagin, vrai, vlan",4
vaincre,vaincu,1
vaincu,"vaincre, vain",2
vainement,"vachement, vaguement, vivement, vraiment",4
vaisseau,vessie,1
valable,"variable, valse, valide, valise, vallée",5
valet,"volet, valse, violet, volute, velouté",5
valeur,"vapeur, voleur, violeur, valoir, valser",5
valide,"validé, valise, valable, valoche",4
validé,valide,1
valise,"valse, valide, valser, valable, valoche",5
vallée,"veillée, valable, valoche, ville, veille",5
valoche,"valse, valide, valise, vallée, valable",5
valoir,"vouloir, valeur, voilier, violer, voler",5
valse,"valser, valise, vase, valet, valable",5
valser,"valse, valise, valeur",3
vanille,"vaciller, volaille, venelle, vanne",4
vaniteux,"venimeux, vitreux",2
vanité,"vent, vente, voyant",3
vanne,"vanner, vanille, venin",3
vanner,"vanne, vanter",2
vanter,"vanner, ventre, ventru",3
vape,"vapeur, vase",2
vapeur,"valeur, vape, vipère, vêpre",4
vaquer,"vaguer, vasque",2
varenne,"varice, variante",2
vareuse,"varice, virus, vers, verso, versé",5
variable,"variante, valable, véritable, varice, verbal",5
variante,"variable, varice, varenne, vaillant",4
variation,"violation, vibration",2
varice,"varier, variable, variante, varenne, vareuse",5
varier,"varice, virer, verre, verrou, verrue",5
varié,variété,1
variété,"varié, vérité, vert, vertu",4
vase,"vaste, vaseux, valse, vape",4
vaseux,vase,1
vasque,vaquer,1
vaste,"vase, veste, valse, visite",4
vaurien,verni,1
vautour,"voiture, voter, voûter, vêtir, vitre",5
vautrer,vitrer,1
veau,"velu, venu, veuf, voeu",4
veille,"veiller, veillée, veilleur, veilleuse, ville",5
veiller,"veille, veilleur, vriller, veillée, vaciller",5
veilleur,"veiller, veilleuse, veille, veillée, violeur",5
veilleuse,"veilleur, veille, veillée, vieillesse",4
veillée,"veille, veiller, veilleuse, veilleur, vallée",5
veine,"venin, veillée, vente, venue, vigne",5
velléité,"velouté, vieillot",2
velouté,"velléité, volute, valet, violet, volet",5
velu,"veau, venu, veuf, voeu",4
vendange,"vengeance, vendre",2
vendeur,"veneur, vengeur, vendre, venir",4
vendre,"vendredi, ventre, vendange, vendeur, venelle",5
vendredi,vendre,1
vendu,"venu, venue, viande",3
venelle,"vanille, vente, venue, vendre, ventre",5
veneur,"vendeur, vengeur, venir, venger, vénéré",5
vengeance,vendange,1
venger,"vengeur, verger, veneur, vinaigre",4
vengeur,"venger, veneur, vendeur, venir, vinaigre",5
venimeux,vaniteux,1
venin,"venir, veine, verni, vanne",4
venir,"venin, vernir, veneur, verni, vendeur",5
vent,"vente, venu, ventre, ventru, vert",5
vente,"vent, ventre, venue, veste, ventouse",5
ventouse,"vente, ventre, venue",3
ventre,"ventru, vente, vendre, vent, ventouse",5
ventru,"ventre, vent, vanter",3
venu,"venue, vent, vendu, veau, velu",5
venue,"venu, vente, vendu, venelle, ventouse",5
verbal,"vertical, vertébral, vermeil, variable",4
verbe,"verve, verge, verre, verdure, vermine",5
verdict,"verdir, vert, verset, versant",4
verdir,"verdict, vernir, verdure",3
verdoyant,versant,1
verdure,"verdâtre, verdir, verrière, vertèbre, verve",5
verdâtre,"verdure, verre, verrière, vertèbre",4
verge,"verger, vierge, verve, verbe, verre",5
verger,"verge, venger, verser, vierge",4
verglas,"vers, vernis",2
vergogne,"verge, vermine, verveine, vertige",4
vermeil,"vermoulu, verbal",2
vermillon,version,1
vermine,"verveine, vergogne, verve, verbe, verge",5
vermoulu,"vermeil, verrou",2
verni,"vernir, vernis, venin, venir, vaurien",5
vernir,"verni, vernis, venir, verdir",4
vernis,"verni, vernir, vernissé, verglas",4
vernissé,"vernis, versé",2
verre,"verrue, verve, verbe, verge, verrou",5
verrière,"verre, verrue, verdure, verdâtre, vertèbre",5
verrou,"verre, verrue, vermoulu, virer, varier",5
verrue,"verre, verrou, verrière, vermine, vertige",5
vers,"verso, versé, verser, vert, verset",5
versant,"verdoyant, vert, verdict",3
verser,"verset, vers, verso, versé, verger",5
verset,"verser, vers, verdict",3
version,vermillon,1
verso,"vers, versé, verser, vareuse, virus",5
versé,"vers, verso, verser, vernissé, vareuse",5
vert,"vertu, vers, vent, verdict, versant",5
vertical,"verticale, vertébral, verbal",3
verticale,"vertical, vertige",2
verticalement,véritablement,1
vertige,"vestige, verticale, vertèbre, verve, verbe",5
vertu,"vert, vérité, variété",3
vertèbre,"verre, vertige, verdure, verdâtre, verrière",5
vertébral,"vertical, verbal",2
verve,"verbe, verge, verre, verveine, verdure",5
verveine,"vermine, verve, vergogne, vertige",4
vessie,vaisseau,1
veste,"vente, vaste, visite",3
vestiaire,"vestige, vestibule, visiter, visiteur",4
vestibule,"vestige, vestiaire",2
vestige,"vertige, vestiaire, vestibule",3
veuf,"veau, velu, venu, voeu",4
veule,"veulerie, veuvage, venue",3
veulerie,"veule, voler, violer, voiler, valeur",5
veuvage,veule,1
vexation,vocation,1
viande,vendu,1
vibration,"violation, variation",2
vibrer,"virer, vitrer",2
vicaire,"victoire, vinaigre, vice, vicomte",4
vice,"vide, vite, vive, vicaire, vicomte",5
vicelard,vieillard,1
vicieux,"vieux, victorieux",2
vicomte,"vice, victoire, vicaire, victime",4
victime,"victoire, vice, vicomte",3
victoire,"vicaire, victime, vicomte",3
victorieusement,vigoureusement,1
victorieux,vicieux,1
vide,"vider, vidé, vice, vite, vive",5
vider,"vide, virer, viser",3
vidé,"vide, visé",2
vieil,"vieilli, viril",2
vieillard,"vieillir, vicelard",2
vieillerie,"vieillesse, vieillir, veiller, veilleur",4
vieillesse,"vieillerie, veilleuse",2
vieilli,"vieillir, vieillot, vieil, veille, villa",5
vieillir,"vieilli, vieillot, vieillard, vieillerie, veiller",5
vieillissant,vieillissement,1
vieillissement,vieillissant,1
vieillot,"vieilli, vieillir, velléité",3
vierge,"verge, verger, virage",3
vieux,"vineux, vicieux",2
vigie,vigne,1
vigilance,"vigilant, vaillance",2
vigilant,"vigilance, vaillant",2
vigne,"vigie, vignette, vignoble, veine, vagin",5
vignette,"vigne, violette, vignoble, voilette",4
vignoble,"vigne, vignette",2
vigoureusement,victorieusement,1
vigueur,"vaguer, voguer, voyageur, vagir, voyager",5
vilain,"vlan, violon",2
villa,"ville, village, vieilli, veille, veillée",5
village,villa,1
ville,"villa, veille, vrille, voile, vieilli",5
vinaigre,"vicaire, vinasse, venger, vengeur",4
vinasse,vinaigre,1
vineux,vieux,1
vingt-deux,"vingt-neuf, vingt-six",2
vingt-huit,vingt-sept,1
vingt-neuf,vingt-deux,1
vingt-sept,vingt-huit,1
vingt-six,vingt-deux,1
vingtaine,"vingtième, vitamine",2
vingtième,vingtaine,1
viol,"violer, violet, violon, volé",4
violacer,"violacé, violer, violence, violeur",4
violacé,violacer,1
violation,"vibration, violon, vocation, variation",4
violemment,violent,1
violence,"violent, violette, violacer",3
violent,"violet, violence, violemment, violer, violette",5
violer,"violet, violeur, violent, voler, viol",5
violet,"violer, violent, violette, violeur, volet",5
violette,"violet, violent, voilette, violence, vignette",5
violeur,"violer, voleur, violet, valeur, veilleur",5
violon,"viol, violation, vilain, vlan",4
vipère,"vêpre, vapeur",2
virage,"visage, vierge, virgule, verge",4
virer,"vibrer, vitrer, vider, viser, virée",5
virginal,"virginie, viril",2
virginie,"virginité, virginal, virgule, vitrine",4
virginité,"virginie, virilité",2
virgule,"virulent, virginie, virée, virage, virtuose",5
viril,"vieil, virtuel, virginal, vérole, vérolé",5
virilité,"vitalité, virginité",2
virtuel,"virtuose, viril",2
virtuose,"virtuel, virgule",2
virulent,"violent, virgule",2
virus,"vareuse, vers, verso, versé",4
virée,"visée, virer, vitré, virgule, vitre",5
visa,"visé, visage",2
visage,"virage, visa, viscère, visible, visière",5
viscère,"visière, visée, visage, visite, visible",5
viser,"visser, vider, virer, visée, visiteur",5
visible,"visée, visage, viscère",3
vision,"vison, voisin",2
visite,"visiter, visiteur, vite, viscère, vaste",5
visiter,"visite, visiteur, voisiner, vestiaire",4
visiteur,"visiter, visite, viser, visser, voisiner",5
visière,"viscère, visée, visage, viser",4
vison,"vision, voisin",2
visser,"viser, visiteur",2
visé,"visée, visa, vidé",3
visée,"visé, virée, viser, viscère, visible",5
vitalité,"virilité, vivacité",2
vitamine,"vitrine, vingtaine",2
vite,"vitre, visite, vitesse, vice, vide",5
vitesse,"vite, vitre, vitrine",3
vitre,"vitrer, vitré, vitreux, vite, vivre",5
vitrer,"vitre, virer, vitreux, vibrer, vitrifier",5
vitreux,"vitre, vitrer, vaniteux",3
vitrifier,"vérifier, vitrer",2
vitrine,"vitamine, vite, vitesse, virginie, vétéran",5
vitré,"vitre, virée, votre, vôtre, voiture",5
vivacité,"voracité, vitalité",2
vivant,"vivats, vivement",2
vivats,vivant,1
vive,"vivre, vice, vide, vite, voie",5
vivement,"vêtement, vainement, vivant, vraiment",4
vivre,"vive, vitre, vouivre, virer, virée",5
vlan,"vilain, vain, violon",3
vocation,"violation, vexation",2
voeu,"voie, vote, vous, veuf, veau",5
vogue,"voguer, vague, vouer",3
voguer,"vogue, vouer, vaguer, vigueur, voyager",5
voie,"voir, voix, voile, voire, vote",5
voile,"voiler, voilà, voilé, voie, voire",5
voiler,"voile, voilier, voler, violer, voisiner",5
voilette,"violette, voile, voleter, vignette",4
voilier,"voiler, voisiner, voler, voir, voltiger",5
voilà,"voile, voilé",2
voilé,"voile, voilà, volé, volée",4
voir,"voire, voie, voix, vomir, voilier",5
voire,"voir, voie, voile, votre, vomir",5
voisin,"voisiner, vision, vison",3
voisinage,voisiner,1
voisiner,"voisin, voisinage, voilier, voiler, visiter",5
voiture,"votre, vitre, voie, voile, voter",5
voix,"voie, voir",2
volage,"voyage, volaille, volatile, volière",4
volaille,"volatile, volubile, volage, vanille, volière",5
volant,"voyant, volcan, volonté, violent",4
volatile,"volaille, volubile, voltige, volage, voltiger",5
volcan,volant,1
voler,"volet, voleur, voleter, voiler, violer",5
volet,"voler, voleter, violet, valet, volée",5
voleter,"voler, volet, voltiger, voilette, violette",5
voleur,"voler, violeur, voyeur, valeur, voltigeur",5
volière,"volée, volage, volume, volute, voler",5
volontaire,volontiers,1
volontiers,volontaire,1
volonté,"volant, volé, violent",3
voltige,"voltiger, voltigeur, volatile, volée, volume",5
voltiger,"voltige, voltigeur, voler, voleter, volatile",5
voltigeur,"voltiger, voltige, voleur",3
volubile,"volatile, volaille, volume, volute, voltige",5
volume,"volute, volubile, volière, voltige",4
volumineux,voluptueux,1
voluptueux,volumineux,1
volupté,volé,1
volute,"volume, volubile, volet, volière, voltige",5
volé,"volée, voilé, volonté, volupté, viol",5
volée,"volé, voler, volet, voilé, volière",5
vomir,"voir, voire",2
vorace,"vrac, varice",2
voracité,vivacité,1
vote,"voter, votre, voûte, voie, vite",5
voter,"vote, voûter, voler, votre, vouer",5
votre,"vote, voire, voter, vitre, vôtre",5
vouer,"voguer, voler, voter, vogue, vouloir",5
vouivre,vivre,1
vouloir,"valoir, vouer, voiler, voilier, voler",5
vous,voeu,1
voyage,"voyager, voyageur, volage, voyelle",4
voyager,"voyage, voyageur, voyeur, voguer, vaguer",5
voyageur,"voyager, voyage, voyeur, voguer, vigueur",5
voyant,"volant, vent, vente, vanité",4
voyelle,"voyage, ville, veille, vallée, veillée",5
voyeur,"voleur, voyageur, voyager",3
voûte,"voûter, voûté, vote, voter, votre",5
voûter,"voûte, voter, votre, voiture, vêtir",5
voûté,voûte,1
vrac,"vrai, vorace, varice",3
vrai,"vrac, vain",2
vraiment,"vainement, vivement",2
vraisemblable,"vraisemblance, vraisemblablement",2
vraisemblablement,vraisemblable,1
vraisemblance,vraisemblable,1
vrille,"vriller, ville, veille",3
vriller,"vrille, veiller, vaciller, veilleur",4
vulnérable,vénérable,1
végétarien,végétation,1
végétation,"végétarien, vénération",2
véhicule,véhiculer,1
véhiculer,véhicule,1
véhémence,véhément,1
véhément,véhémence,1
vénérable,"vulnérable, véritable",2
vénération,végétation,1
vénérer,vénéré,1
vénéré,"vénérer, venir, veneur",3
vérifier,vitrifier,1
véritable,"vénérable, variable",2
véritablement,verticalement,1
vérité,"variété, vert, vertu",3
vérole,"vérolé, viril",2
vérolé,"vérole, viril",2
vétéran,vitrine,1
vêpre,"vipère, vapeur",2
vêtement,vivement,1
vêtir,"voter, voûter, vautour, vitre, vitré",5
vôtre,"vôtres, vitre, votre, vitré, voiture",5
vôtres,vôtre,1
yaourt,yourte,1
yourte,yaourt,1
zèle,zélé,1
zélé,zèle,1
âcre,"âpre, âtre",2
âpre,"âpreté, âcre, âtre",3
âpreté,âpre,1
âtre,"âcre, âpre",2
ébahi,ébahir,1
ébahir,"ébahi, ébaucher",2
ébat,état,1
ébattre,ébauche,1
ébauche,"ébaucher, ébauché, ébattre",3
ébaucher,"ébauche, ébauché, éplucher, épancher, étancher",5
ébauché,"ébauche, ébaucher",2
éberluer,"éberlué, ébrouer, éternuer, évertuer, ébranler",5
éberlué,éberluer,1
ébloui,éblouir,1
éblouir,"ébloui, ébouler",2
éblouissant,"éblouissement, étourdissant",2
éblouissement,"éblouissant, épanouissement, évanouissement, établissement, étourdissement",5
ébouer,"éboueur, ébouler, ébrouer",3
éboueur,"ébouer, ébouler, ébrouer, écouteur",4
éboulement,"écoulement, écroulement",2
ébouler,"ébouer, écouler, écrouler, éboueur, ébrouer",5
ébouriffer,ébouriffé,1
ébouriffé,ébouriffer,1
ébranler,"étrangler, érafler, ébrouer, étranger, éberluer",5
ébrouer,"ébouer, éberluer, ébouler, éboueur, écrouler",5
écaille,"écailler, écaillé, écuelle, égailler, émailler",5
écailler,"écaille, écaillé, égailler, émailler, écarquiller",5
écaillé,"écaille, écailler, émaillé, éraillé, écartelé",5
écarlate,"écarter, éclater, écartelé, écaille",4
écarquiller,"écailler, écrabouiller",2
écart,"écarté, écarter, éclat, écrit, écriteau",5
écarteler,"écarter, écartelé, écailler",3
écartelé,"écarteler, écarter, écarté, écaillé, écarlate",5
écarter,"écarteler, écartelé, écart, écarté, écourter",5
écarté,"écart, écarter, écartelé, éclaté, écaillé",5
échafaud,échafauder,1
échafaudage,échafauder,1
échafauder,"échafaud, échafaudage",2
échange,"échanger, échéance, échappée, échelle, échoppe",5
échanger,"échange, échapper, étranger, échassier, échauffer",5
échapper,"échappé, échappée, échanger, écharpe, échoppe",5
échappé,"échappée, échapper, échoppe",3
échappée,"échappé, échapper, écharpe, échoppe, échange",5
écharde,"écharpe, échappée, échine, échéance, échelle",5
écharpe,"écharde, échapper, échappée, échine, échéance",5
échassier,"échanger, échapper, échauffer, échiquier",4
échauffer,"échanger, échapper, échassier, échouer",4
échelle,"écuelle, échine, échange, écharde, écharpe",5
écheveau,échevelé,1
échevelé,écheveau,1
échine,"écharde, écharpe, échelle, échoppe, échéance",5
échiquier,"échassier, échouer",2
écho,échoir,1
échoir,"écho, échouer",2
échoppe,"échapper, échappée, échappé, échine, échange",5
échouer,"échoir, écouler, écouter, écrouler, échanger",5
échéance,"échéant, échange, échanger, élégance, échine",5
échéant,échéance,1
éclabousser,éclaboussure,1
éclaboussure,éclabousser,1
éclair,"éclairé, éclairer, éclaircir, éclaireur, écluser",5
éclairage,"éclaircie, éclairer, éclaireur",3
éclaircie,"éclaircir, éclairage, éclairer, éclaireur",4
éclaircir,"éclaircie, éclair, éclairer, éclaireur",4
éclairer,"éclaireur, éclair, éclairé, éclaircir, éclater",5
éclaireur,"éclairer, éclaircir, éclair, éclairage, éclaircie",5
éclairé,"éclair, éclairer, éclopé, éclore, écolier",5
éclat,"éclaté, éclater, éclatant, écart",4
